deal_id,company,deal_size,year_founded,gafam,bigtech_narrow,bigtech_large_excluding_gafamn,bigtech_large_composite,ai_giant_narrow,ai_giant_large,no_bigtech,big_no_tech,acc_inc_custom,acc_inc_pb
119901-07T,Drishyam AI,,2016,0,0,0,0,0,0,1,0,0,1
119899-90T,Drishyam AI,,2016,0,0,0,0,0,0,1,0,0,0
266324-32T,Drive.,,2015,0,0,0,0,0,0,1,0,0,0
89761-69T,Drive.ai,0.05,2015,0,0,0,0,0,0,1,0,0,0
110789-29T,Drive.ai,0.30,2015,0,0,0,0,0,0,0,0,0,0
278362-00T,Drive.ai,,2015,0,0,0,0,0,0,1,0,0,0
95057-38T,Drive.ai,12.59,2015,0,0,0,0,0,0,1,0,0,0
68239-90T,Drive.ai,11.03,2015,0,1,0,1,1,1,0,0,0,0
89482-51T,Drive.ai,44.62,2015,0,0,0,0,0,0,1,0,0,0
265480-75T,Drive.ai,,2015,0,0,0,0,0,0,1,0,0,0
226445-41T,DT42,0.01,2015,0,0,1,1,0,0,0,0,0,0
93828-16T,DT42,0.02,2015,0,0,0,0,0,0,1,0,0,1
266289-58T,Durable (Business/Productivity Software),0.23,2022,0,0,0,0,0,0,1,0,0,0
198958-33T,Durable (Business/Productivity Software),1.88,2022,0,0,0,0,0,0,1,0,0,0
117567-19T,Dyneti,0.13,2018,0,0,0,0,0,0,1,0,0,1
227989-81T,EAGLYS,,2016,0,0,0,0,0,0,1,0,0,1
168950-26T,EAGLYS,6.26,2016,0,0,0,0,0,0,1,0,0,0
131585-50T,EAGLYS,1.73,2016,0,0,0,0,0,0,1,0,0,0
153721-18T,EAGLYS,,2016,0,0,0,0,0,0,1,0,0,0
132805-27T,EAGLYS,0.02,2016,0,0,0,0,0,0,0,0,0,0
153721-09T,EAGLYS,,2016,0,0,0,0,0,0,1,0,0,1
227995-75T,EAGLYS,,2016,0,0,0,0,0,0,1,0,0,1
224000-11T,EAGLYS,5.09,2016,0,0,0,0,0,0,1,0,0,1
252153-46T,EAGLYS,,2016,0,0,1,1,0,0,0,0,0,0
225739-99T,eCHIEV Autonomous Driving,,2017,0,0,0,0,0,0,1,0,0,0
122569-12T,eCHIEV Autonomous Driving,,2017,0,0,0,0,0,0,1,0,0,0
185432-50T,eCHIEV Autonomous Driving,9.71,2017,0,0,0,0,0,0,1,0,0,0
271619-83T,eCHIEV Autonomous Driving,,2017,0,0,0,0,0,0,1,0,0,0
133441-30T,EchoX,,2018,0,0,0,0,1,1,1,1,0,0
133441-39T,EchoX,0.01,2018,0,0,0,0,0,0,1,0,0,0
280810-72T,EcoRemix,,2024,0,0,0,0,0,0,1,1,0,0
104360-50T,ecVision (Business/Productivity Software),0.01,2013,0,0,0,0,0,0,1,0,0,1
175458-70T,Edge Perception,1.29,2019,0,0,0,0,0,0,1,1,0,0
133532-20T,EdgeCortix,2.69,2019,0,0,0,0,0,0,1,0,0,0
133531-84T,EdgeCortix,1.80,2019,0,0,0,0,0,0,1,0,0,0
133532-56T,EdgeCortix,8.85,2019,0,0,0,0,0,0,1,0,0,1
242463-07T,EdgeCortix,20.56,2019,0,0,0,0,0,0,1,1,0,0
277126-21T,EdgeCortix,24.30,2019,0,0,0,0,0,0,0,0,0,0
176557-69T,EDGENeural.ai,0.11,2019,0,0,0,0,0,0,1,0,0,0
267062-68T,EDGENeural.ai,,2019,0,0,0,0,0,0,1,0,0,0
170674-12T,Edgify,,2014,0,0,0,0,0,0,0,0,0,0
90634-33T,Edgify,0.42,2014,0,0,0,0,0,0,1,1,0,0
50204-26T,Edgify,0.07,2014,0,0,0,0,0,0,1,0,0,1
155376-37T,Edgify,0.14,2014,0,0,0,0,0,0,0,0,0,0
157437-37T,Edgify,0.41,2014,0,0,0,0,0,0,1,0,0,1
76509-01T,Edgify,2.82,2014,0,0,0,0,0,0,1,0,0,1
65799-46T,Edgify,0.07,2014,0,0,0,0,0,0,1,0,0,0
135741-16T,Edgify,7.66,2014,0,0,1,1,0,0,0,0,0,1
65799-82T,Edgify,,2014,1,1,0,1,1,1,0,0,0,1
106599-70T,Edgify,6.87,2014,0,0,0,0,0,0,1,0,0,0
199700-83T,Edsy,0.13,2021,0,0,0,0,0,0,1,0,0,1
88154-56T,Edyza,0.03,2015,0,0,0,0,0,0,1,0,0,1
32685-22T,Efinix,4.20,2012,0,0,0,0,0,0,1,0,0,0
94975-93T,Efinix,7.94,2012,0,0,1,1,0,0,0,0,0,0
181766-08T,Efinix,35.53,2012,0,0,0,0,0,0,1,0,0,0
218534-14T,EG Technology (China),,2021,0,0,0,0,0,0,1,0,0,0
205350-49T,EgoVid,,2016,0,0,0,0,0,0,1,0,0,0
205350-85T,EgoVid,,2016,0,0,0,0,0,0,1,0,0,1
115713-91T,Eigen (China),15.74,2016,0,0,0,0,0,0,1,0,0,0
114232-24T,Eigen (China),,2016,0,0,0,0,0,0,1,0,0,0
79685-38T,Element AI,3.39,2016,1,1,0,1,1,1,0,0,0,1
123360-85T,Element AI,136.84,2016,0,0,0,0,0,0,1,1,0,1
89127-10T,Element AI,91.69,2016,1,1,1,1,1,1,0,1,0,0
261648-01T,Elix (Drug Discovery),,2016,0,0,0,0,0,0,1,0,0,1
134664-58T,EmbeDL,0.66,2018,0,0,0,0,0,0,1,0,0,0
226411-84T,EmbeDL,4.01,2018,0,0,0,0,0,0,1,0,0,0
180142-03T,EmbeDL,0.34,2018,0,0,0,0,0,0,1,0,0,0
214753-60T,EmbeDL,1.37,2018,0,0,0,0,0,0,1,0,0,1
214787-62T,EmbeDL,2.50,2018,0,0,0,0,0,0,0,0,0,0
134664-22T,EmbeDL,0.01,2018,0,0,0,0,0,0,0,0,0,0
263925-37T,EmbeDL,,2018,0,0,0,0,0,0,1,0,0,0
204564-52T,Emdalo Technologies,0.12,2013,0,0,0,0,0,0,0,0,0,0
187649-74T,Emerada,5.59,2016,0,0,0,0,0,0,1,0,0,0
187649-83T,Emerada,0.79,2016,0,0,0,0,0,0,1,0,0,0
268830-55T,Emerada,5.56,2016,0,0,0,0,0,0,1,0,0,0
187649-20T,Emerada,0.34,2016,0,0,0,0,0,0,1,0,0,0
253930-78T,Emissary (Software Development Applications),1.50,2023,0,0,0,0,0,0,1,0,0,0
115592-95T,Emotibot,22.51,2015,0,0,0,0,0,0,0,0,0,0
115593-85T,Emotibot,20.91,2015,0,0,0,0,0,0,1,0,0,0
115592-68T,Emotibot,26.41,2015,0,0,0,0,0,0,1,0,0,0
158811-94T,Emotibot,25.31,2015,0,0,0,0,0,0,1,0,0,0
170339-14T,Emotibot,12.89,2015,0,0,0,0,0,0,1,0,0,0
125315-38T,Emotibot,40.88,2015,0,0,0,0,0,0,1,0,0,0
216072-28T,Emotibot,,2015,0,0,0,0,0,0,1,0,0,0
199171-09T,Emotibot,14.29,2015,0,0,0,0,0,0,1,0,0,0
31689-37T,Emotient,4.38,2012,0,0,1,1,0,0,0,0,0,0
32018-32T,Emotient,1.48,2012,0,0,1,1,0,0,0,0,0,0
272561-50T,emoty.AI,0.01,2019,0,0,0,0,0,0,1,0,0,1
265274-02T,emoty.AI,,2019,0,0,0,0,0,0,1,0,0,0
216018-55T,Empatik AI,0.04,2022,0,0,0,0,0,0,1,0,0,0
121072-60T,Emtelligent,,2015,0,0,0,0,0,0,1,1,0,0
166456-00T,Endangered Wildlife,,2019,0,0,0,0,0,0,0,0,0,0
169234-66T,Endangered Wildlife,,2019,0,0,0,0,0,0,1,0,0,0
273020-59T,Endangered Wildlife,,2019,0,0,0,0,0,0,1,0,0,1
273018-88T,Endangered Wildlife,,2019,0,0,0,0,0,0,1,1,0,1
242015-14T,Enflame Technology,,2018,0,0,0,0,0,0,1,0,0,0
119522-89T,Enflame Technology,39.40,2018,0,0,1,1,1,1,0,0,0,0
201490-48T,Enflame Technology,,2018,0,0,1,1,1,1,0,0,0,0
164407-87T,Enflame Technology,226.19,2018,0,0,1,1,1,1,0,0,0,0
136164-97T,Enflame Technology,90.92,2018,0,0,1,1,1,1,0,0,0,0
110090-80T,Enflame Technology,,2018,0,0,0,0,0,0,1,0,0,0
110090-71T,Enflame Technology,43.10,2018,0,0,1,1,1,1,0,0,0,0
242204-68T,Enflame Technology,256.14,2018,0,0,1,1,1,1,0,1,0,0
121634-02T,Engine ML,4.05,2018,0,0,0,0,0,0,1,0,0,0
247597-12T,EnliteAI,2.00,2017,0,0,0,0,0,0,1,0,0,0
263848-69T,EnliteAI,,2017,0,0,0,0,0,0,1,0,0,0
243278-83T,Enlitic (ASX: ENL),62.27,2014,0,0,0,0,0,0,1,0,0,0
126357-67T,Enlitic (ASX: ENL),22.53,2014,0,0,0,0,0,0,1,1,0,0
59928-58T,Enlitic (ASX: ENL),11.56,2014,0,0,0,0,0,0,1,0,0,0
38853-10T,Enlitic (ASX: ENL),1.58,2014,0,0,0,0,0,0,1,0,0,0
117929-17T,Enlitic (ASX: ENL),13.29,2014,0,0,0,0,0,0,1,1,0,0
84844-36T,Enlitic (ASX: ENL),,2014,0,0,0,0,0,0,1,0,0,0
189433-09T,Enlitic (ASX: ENL),1.00,2014,0,0,0,0,0,0,0,0,0,0
223205-23T,Enrichly,0.21,2018,0,0,0,0,0,0,1,0,0,0
249276-52T,Enrichly,,2018,0,0,0,0,0,0,1,0,0,0
191776-24T,Enrichly,0.08,2018,0,0,0,0,0,0,1,0,0,1
254050-57T,Enrichly,0.12,2018,0,0,0,0,0,0,1,0,0,0
251892-19T,Enrichly,,2018,1,1,0,1,1,1,0,0,0,1
191780-11T,Enrichly,0.01,2018,0,0,0,0,0,0,0,0,0,0
223205-68T,Enrichly,0.03,2018,0,0,1,1,1,1,0,0,1,0
232783-66T,Enrichly,0.11,2018,0,0,0,0,0,0,1,0,0,1
218132-74T,Enrichly,0.11,2018,0,0,0,0,0,0,1,0,1,0
176396-59T,Enscape (Other Hardware),,2016,0,0,0,0,0,0,1,0,0,0
264631-51T,Ensemble AI,0.60,2023,0,0,0,0,0,0,1,0,0,0
264624-22T,Ensemble AI,3.05,2023,0,0,1,1,0,0,0,0,0,0
51146-20T,Entropix,0.90,2015,0,0,0,0,0,0,1,0,0,0
86250-88T,Entropix,0.51,2015,0,0,0,0,0,0,1,0,0,0
210371-50T,Enzymit,9.25,2020,0,0,1,1,0,0,0,0,0,0
160966-99T,Enzymit,4.73,2020,0,0,1,1,0,0,0,0,0,0
208835-74T,Enzymit,0.44,2020,0,0,0,0,0,0,0,0,0,0
209737-00T,Enzymit,0.51,2020,0,0,0,0,0,0,0,0,0,0
136080-73T,Enzymit,,2020,0,0,0,0,0,0,1,0,1,0
210371-14T,Enzymit,0.44,2020,0,0,1,1,0,0,0,0,0,0
209736-82T,Enzymit,0.50,2020,0,0,1,1,0,0,0,0,0,0
177005-44T,Enzymit,0.03,2020,0,0,0,0,0,0,1,0,0,0
169062-40T,EQ (Information Services (B2C)),0.01,2019,0,0,0,0,0,0,1,0,0,1
203189-50T,Eques,,2022,0,0,0,0,0,0,1,0,0,0
279238-51T,Eques,,2022,0,0,0,0,0,0,1,0,0,0
46377-82T,Ersatz Labs,0.02,2013,0,0,0,0,0,0,1,1,0,0
200381-50T,eSmart Systems,38.02,2012,0,0,0,0,0,0,1,1,0,0
257441-86T,eSmart Systems,30.00,2012,0,0,0,0,0,0,1,1,0,0
177498-64T,eSmart Systems,,2012,0,0,0,0,0,0,1,0,0,0
118928-89T,eSmart Systems,29.94,2012,0,0,0,0,0,0,1,1,0,0
266846-41T,eSmart Systems,,2012,0,0,0,0,0,0,1,0,0,0
254069-47T,eSmart Systems,,2012,0,0,0,0,0,0,1,0,0,0
274899-88T,eSmart Systems,,2012,0,0,0,0,0,0,1,0,0,0
103341-88T,esperanto.ai,50.61,2014,0,0,0,0,0,0,1,0,0,0
210210-22T,esperanto.ai,51.04,2014,0,0,0,0,0,0,1,0,0,0
102164-59T,esperanto.ai,4.71,2014,0,0,0,0,0,0,1,0,0,0
171158-68T,Espreso Media,,2018,0,0,0,0,0,0,1,0,0,1
71898-49T,Evam (Istanbul),,2015,0,0,0,0,0,0,1,0,0,1
246554-38T,Evigway Technologies,,2020,0,0,0,0,0,0,1,0,0,0
24160-24T,Evolution Innovation Group,3.02,2011,0,0,0,0,0,0,1,0,0,0
50361-67T,Evolution Innovation Group,20.23,2011,0,0,0,0,0,0,1,1,0,0
212380-57T,Evorain,0.04,2019,0,0,0,0,0,0,1,0,0,1
256969-63T,Exchange Robotics,0.48,2022,0,0,0,0,0,0,1,0,1,0
244480-15T,Exogene (Discovery Tools),,2019,0,0,0,0,0,0,1,0,0,0
274658-32T,Exogene (Discovery Tools),,2019,0,0,0,0,0,0,1,0,0,1
175863-25T,Exogene (Discovery Tools),1.83,2019,0,0,0,0,0,0,1,0,0,1
217696-87T,Exogene (Discovery Tools),0.57,2019,0,0,0,0,0,0,0,0,0,0
184845-79T,Expedera,15.89,2018,0,0,0,0,0,0,1,0,0,0
255150-10T,Expedera,19.69,2018,0,0,0,0,0,0,1,0,0,0
179459-83T,Explosion,5.10,2016,0,0,0,0,0,0,1,0,0,0
248896-36T,Explosion,2.84,2016,0,0,0,0,0,0,1,0,0,0
241120-36T,Extergy,,2020,0,0,0,0,0,0,1,0,0,0
273400-39T,Extergy,,2020,0,0,0,0,0,0,1,0,0,1
268252-66T,Extergy,,2020,0,0,0,0,0,0,1,0,0,0
278367-04T,Eyecan (Hardware),0.01,2019,0,0,0,0,0,0,1,0,0,1
278367-49T,Eyecan (Hardware),,2019,0,0,0,0,0,0,1,0,0,0
278368-30T,Eyecan (Hardware),0.02,2019,0,0,0,0,0,0,0,0,0,0
76008-25T,Eyeris,,2012,0,0,0,0,0,0,1,0,0,0
210343-42T,Eyezilla,0.03,2018,0,0,0,0,0,0,0,0,0,0
192464-29T,Eyezilla,0.19,2018,0,0,0,0,0,0,1,0,0,0
115626-43T,EyezOn,1.04,2018,0,0,0,0,0,0,1,0,0,0
137958-67T,EyezOn,0.89,2018,0,0,0,0,0,0,1,0,0,0
192386-44T,Ezxr Advanced Tech,13.05,2019,0,0,0,0,0,0,1,0,0,0
124178-59T,Ezxr Advanced Tech,17.14,2019,0,0,0,0,0,0,1,0,0,0
233651-53T,Fabeee,0.08,2010,0,0,0,0,0,0,1,0,0,0
171026-65T,Fabeee,0.85,2010,0,0,0,0,0,0,1,0,0,0
245803-51T,Fabrica AI,0.19,2021,0,0,0,0,0,0,1,0,0,0
216204-94T,Fabrica AI,1.07,2021,0,0,0,0,0,0,1,0,0,0
202605-40T,Fabrica AI,0.80,2021,0,0,0,0,0,0,1,0,0,0
106468-39T,Fabula AI (Information Services),0.43,2018,0,0,0,0,0,0,1,0,0,0
228420-01T,Face Tag,0.76,2019,0,0,0,0,0,0,1,0,0,0
248904-55T,Facedapter,0.33,2020,0,0,0,0,0,0,0,0,0,0
191001-07T,Facedapter,0.09,2020,0,0,0,0,0,0,1,0,0,1
212394-16T,FaceHeart,6.72,2018,0,0,0,0,0,0,1,0,0,0
139151-62T,FaceHeart,,2018,0,0,0,0,0,0,1,0,0,0
124867-00T,Faimdata,,2017,0,0,0,0,0,0,1,0,0,0
246641-14T,FairLabs,,2020,0,0,0,0,0,0,1,0,0,1
227500-75T,FairLabs,,2020,0,0,0,0,0,0,1,0,0,0
268925-50T,Farmbook,0.39,2014,0,0,0,0,0,0,1,0,0,0
268918-57T,Farmbook,,2014,0,0,0,0,0,0,1,0,0,0
268918-66T,Farmbook,,2014,0,0,0,0,0,0,1,0,0,0
95751-64T,Fashwell,0.96,2013,0,0,0,0,0,0,1,0,0,0
263326-33T,Fashwell,,2013,0,0,0,0,0,0,1,0,0,0
224777-17T,Fashwell,,2013,0,0,0,0,0,0,1,0,0,1
123401-26T,Fashwell,,2013,0,0,0,0,0,0,1,0,0,1
95750-74T,Fashwell,0.01,2013,0,0,0,0,0,0,1,0,0,1
140642-29T,Fast Line,,2014,0,0,0,0,0,0,1,0,0,0
156840-40T,Fathom Radiant,2.00,2014,0,0,0,0,0,0,1,0,0,0
84254-05T,Fathom Radiant,4.07,2014,0,0,0,0,0,0,1,1,0,0
207618-58T,Fathom Radiant,,2014,0,0,0,0,0,0,1,0,0,0
110426-14T,Feello,0.15,2017,0,0,0,0,0,0,0,0,0,0
130602-25T,FelixHealthcare.AI,0.90,2015,0,0,0,0,0,0,1,0,0,0
76708-09T,FelixHealthcare.AI,0.89,2015,0,0,0,0,0,0,1,0,0,0
227071-99T,Ferritico,,2016,0,0,0,0,0,0,1,0,0,0
264169-90T,Ferritico,,2016,0,0,0,0,0,0,1,0,0,1
202046-50T,Ferritico,0.03,2016,0,0,0,0,0,0,0,0,0,0
202043-26T,Ferritico,0.05,2016,0,0,0,0,0,0,0,0,0,0
250570-00T,FingerVision,,2021,0,0,0,0,0,0,1,0,0,0
265263-04T,FingerVision,,2021,0,0,1,1,0,0,0,0,0,1
265270-96T,FingerVision,,2021,0,0,0,0,0,0,1,0,0,0
190945-72T,FingerVision,0.77,2021,0,0,0,0,0,0,1,0,0,0
243498-61T,FingerVision,2.60,2021,0,0,0,0,0,0,1,0,0,0
116028-91T,FireVisor Systems,0.65,2018,0,0,0,0,0,0,1,0,0,1
264527-20T,FireVisor Systems,,2018,0,0,0,0,0,0,1,0,0,0
116028-82T,FireVisor Systems,,2018,0,0,0,0,0,0,1,0,0,1
202922-29T,FitBuddy (Application Software),,2020,0,0,0,0,0,0,1,0,0,1
203434-21T,FitBuddy (Application Software),,2020,0,0,0,0,0,0,1,0,0,1
251735-05T,Fitogether,,2017,0,0,0,0,0,0,1,0,0,0
179412-31T,Fitogether,8.56,2017,0,0,0,0,0,0,1,0,0,0
273156-85T,Fitogether,6.49,2017,0,0,0,0,0,0,1,0,0,0
225544-69T,Fitogether,,2017,0,0,0,0,0,0,1,0,0,0
175784-68T,Fitogether,,2017,0,0,0,0,0,0,1,0,0,0
273470-68T,Fitogether,,2017,0,0,0,0,0,0,1,0,0,0
225543-61T,Fitogether,,2017,0,0,0,0,0,0,1,0,0,0
225544-06T,Fitogether,,2017,0,0,0,0,0,0,1,0,0,1
251224-75T,FiveBrane,,2022,0,0,0,0,0,0,1,0,0,1
251224-84T,FiveBrane,0.14,2022,0,0,0,0,0,0,1,0,0,1
122807-98T,Fivecast,0.27,2017,0,0,0,0,0,0,0,0,0,0
220104-55T,Fivecast,18.49,2017,0,0,0,0,0,0,1,0,0,0
121290-94T,Fivecast,3.54,2017,0,0,0,0,0,0,1,0,0,0
257677-30T,Fizyr,,2014,0,0,0,0,0,0,1,0,0,0
130525-12T,Fizyr,4.20,2014,0,0,0,0,0,0,1,0,0,0
184209-13T,FJ Dynamics,61.26,2017,0,0,0,0,0,0,1,0,0,0
136101-79T,FJ Dynamics,,2017,0,0,0,0,0,0,1,1,0,0
161045-83T,FJ Dynamics,50.75,2017,0,0,1,1,1,1,0,0,0,0
100162-90T,FloydHub,,2016,0,0,1,1,0,0,0,1,0,0
83009-26T,FloydHub,0.11,2016,0,0,0,0,0,0,1,0,0,1
64870-66T,Fluent IQ,0.42,2015,0,0,0,0,0,0,1,1,0,0
126621-10T,Focal Systems,23.01,2015,0,0,0,0,0,0,1,0,0,0
103415-14T,Focal Systems,6.90,2015,0,0,0,0,0,0,1,0,0,0
73894-33T,Focal Systems,2.20,2015,0,0,0,0,0,0,1,0,0,0
68046-94T,Focal Systems,0.11,2015,0,0,0,0,0,0,1,0,0,1
128115-82T,Forge.AI,,2017,0,0,0,0,0,0,1,0,0,0
108814-60T,Forge.AI,9.68,2017,0,0,0,0,0,0,1,0,0,0
128119-96T,Forge.AI,,2017,0,0,0,0,0,0,1,0,0,0
74015-92T,Fotonower,0.03,2014,0,0,0,0,0,0,1,0,0,1
254959-75T,FoxyAI,1.38,2018,0,0,0,0,0,0,0,0,0,0
185696-38T,FoxyAI,1.82,2018,0,0,0,0,0,0,1,1,0,0
114711-31T,Frenzy AI,,2017,0,0,0,0,0,0,1,0,0,0
278996-50T,Frenzy AI,,2017,0,0,0,0,0,0,1,0,0,0
119971-27T,Frenzy AI,,2017,0,0,0,0,0,0,1,0,0,1
92144-53T,Frenzy AI,,2017,0,0,0,0,0,0,1,0,0,1
115667-56T,Frenzy AI,,2017,0,0,0,0,0,0,1,0,0,0
277985-17T,Friendly,1.16,2012,0,0,0,0,0,0,1,0,0,0
120749-41T,Friendly,0.04,2012,0,0,0,0,0,0,1,0,0,0
75724-39T,Friendly,0.03,2012,0,0,0,0,0,0,1,0,0,1
121658-68T,Friendly,,2012,0,0,0,0,0,0,1,0,0,1
75727-36T,Friendly,0.02,2012,0,0,0,0,0,0,1,0,0,0
75728-17T,Friendly,,2012,0,0,0,0,0,0,1,0,0,1
183381-40T,Friendly,,2012,0,0,0,0,0,0,1,0,0,0
167538-25T,Friendly Brands Club,0.01,2019,0,0,0,0,0,0,1,0,0,1
211615-48T,Frosha,,2016,0,0,0,0,0,0,1,0,0,0
211614-22T,Frosha,,2016,0,0,0,0,0,0,1,0,0,0
95455-54T,Frosha,0.02,2016,0,0,0,0,0,0,1,0,0,1
178992-19T,FruitScout,4.20,2020,0,0,0,0,0,0,1,0,0,0
227235-61T,FruitScout,3.43,2020,0,0,0,0,0,0,1,0,0,0
183505-87T,FruitSpec,4.32,2016,0,0,0,0,0,0,1,0,0,0
123820-39T,FruitSpec,3.62,2016,0,0,0,0,0,0,1,0,0,0
123819-94T,FruitSpec,0.74,2016,0,0,0,0,0,0,1,0,0,0
194281-30T,Ftsino Digital Technology,7.14,2019,0,0,0,0,0,0,1,0,0,0
234067-69T,Ftsino Digital Technology,,2019,0,0,0,0,0,0,1,0,0,0
165988-72T,Ftsino Digital Technology,,2019,0,0,0,0,0,0,1,0,0,0
166715-83T,Fulfil Solutions,34.29,2017,0,0,0,0,0,0,1,0,0,0
208076-23T,Fulfil Solutions,58.61,2017,0,0,0,0,0,0,1,1,0,0
170354-26T,Fulfil Solutions,14.58,2017,0,0,0,0,0,0,1,1,0,0
169062-31T,Fulltrack AI,0.36,2020,0,0,0,0,0,0,0,0,0,0
199685-71T,Fulmz AI,,2018,0,0,0,0,0,0,1,0,0,0
199686-52T,Fulmz AI,14.03,2018,0,0,0,0,0,0,1,0,0,0
122831-29T,Fulmz AI,,2018,0,0,0,0,0,0,1,0,0,0
159160-69T,Fulmz AI,12.91,2018,0,0,0,0,0,0,1,0,0,0
251324-38T,FunnelFuel,0.29,2020,0,0,0,0,0,0,1,0,0,0
264369-88T,Fuse-AI,,2017,0,0,0,0,0,0,1,0,0,0
264370-60T,Fuse-AI,,2017,0,0,0,0,0,0,1,0,0,1
136711-18T,Fuse-AI,1.00,2017,0,0,0,0,0,0,1,0,0,0
37084-24T,Fusemachines,0.72,2013,0,0,0,0,0,0,1,0,0,0
117602-11T,Fusemachines,2.99,2013,0,0,0,0,0,0,1,0,0,0
129376-63T,Fusemachines,1.82,2013,0,0,0,0,0,0,1,0,0,0
113149-54T,FWDNXT,0.83,2016,0,0,0,0,0,0,0,0,0,0
113149-63T,FWDNXT,,2016,0,0,0,0,0,0,0,0,0,0
175975-39T,FX1,1.18,2019,0,0,0,0,0,0,0,0,0,0
177485-77T,FX1,,2019,0,0,0,0,0,0,1,0,0,0
197325-10T,GaitIQ,24.68,2017,0,0,0,0,0,0,0,0,0,0
110765-62T,Galaxy.AI,2.51,2015,0,0,0,0,0,0,1,0,0,0
76513-78T,Galaxy.AI,,2015,0,0,0,0,0,0,1,0,1,0
76514-59T,Galaxy.AI,0.02,2015,0,0,0,0,0,0,1,0,0,1
128398-42T,Galaxy.AI,0.18,2015,0,0,0,0,0,0,1,0,0,0
76514-77T,Galaxy.AI,0.02,2015,0,0,0,0,0,0,1,0,1,0
76514-14T,Galaxy.AI,,2015,0,0,0,0,0,0,1,0,0,0
225491-68T,Galleri5,0.07,2015,0,0,0,0,0,0,1,0,0,0
74209-87T,Galleri5,0.08,2015,0,0,0,0,0,0,1,0,0,0
280414-54T,G-Angel,,2019,0,0,0,0,0,0,1,0,0,0
191330-65T,G-Angel,,2019,0,0,0,0,0,0,1,0,0,0
191551-69T,G-Angel,0.01,2019,0,0,0,0,0,0,0,0,0,0
135020-98T,Generalized Intelligence,,2015,0,0,0,0,0,0,1,1,0,0
135090-19T,Generalized Intelligence,1.33,2015,0,0,0,0,0,0,1,0,0,0
135021-07T,Generalized Intelligence,,2015,0,0,0,0,0,0,1,0,0,0
177912-19T,Generalized Intelligence,0.49,2015,0,0,0,0,0,0,1,0,0,0
209381-86T,Genesis Lab,,2017,0,0,0,0,0,0,1,0,0,0
192604-51T,Genesis Lab,,2017,0,0,0,0,0,0,1,0,0,0
168434-29T,Genesis Lab,,2017,0,0,0,0,0,0,1,0,0,0
165130-39T,Genesis Lab,,2017,0,0,0,0,0,0,1,0,0,0
248062-42T,Genesis Lab,,2017,0,0,0,0,0,0,1,0,0,0
209381-68T,Genesis Lab,,2017,0,0,0,0,0,0,1,0,0,0
165131-38T,Genesis Lab,,2017,0,0,0,0,0,0,1,0,0,0
196266-70T,Genesis Lab,,2017,0,0,0,0,0,0,1,0,0,1
206195-77T,Genesis Therapeutics,46.54,2019,0,0,0,0,0,0,1,0,0,0
234138-88T,Genesis Therapeutics,204.59,2019,0,1,0,1,1,1,0,1,0,0
126786-16T,Genesis Therapeutics,3.64,2019,0,0,0,0,0,0,1,0,0,0
140496-04T,Genesis Therapeutics,44.07,2019,0,0,0,0,0,0,1,0,0,0
277420-78T,Genesis Therapeutics,,2019,0,1,0,1,1,1,0,0,0,0
121835-17T,GenesisAI,0.25,2018,0,0,0,0,0,0,0,0,0,0
136201-96T,GenesisAI,0.59,2018,0,0,0,0,0,0,0,0,0,0
139986-46T,GenesisAI,3.20,2018,0,0,0,0,0,0,0,0,0,0
181066-69T,GenesisAI,0.01,2018,0,0,0,0,0,0,0,0,0,0
136202-59T,GenesisAI,0.21,2018,0,0,0,0,0,0,0,0,0,0
122896-27T,GenesisAI,0.04,2018,0,0,0,0,0,0,1,0,0,0
121834-36T,GenesisAI,,2018,0,0,0,0,0,0,1,0,0,1
257594-59T,Genie AI,11.90,2017,0,0,0,0,0,0,1,0,0,0
121164-49T,Genie AI,,2017,0,0,0,0,0,0,1,1,0,0
121162-33T,Genie AI,1.42,2017,0,0,0,0,0,0,1,0,0,0
103224-79T,Genie AI,0.06,2017,0,0,0,0,0,0,1,0,0,1
275390-65T,Genie AI,15.92,2017,1,1,0,1,1,1,0,0,0,0
175224-34T,Genie AI,0.92,2017,0,0,0,0,0,0,0,0,0,0
175073-32T,Genie AI,0.24,2017,0,0,0,0,0,0,0,0,0,0
251774-20T,Genie AI,0.20,2017,0,0,0,0,0,0,0,0,0,0
208908-19T,Genie AI,2.55,2017,0,0,0,0,0,0,1,0,0,0
121161-70T,Genie AI,0.89,2017,0,0,0,0,0,0,0,0,0,0
107282-80T,Geospin,,2016,0,0,0,0,0,0,1,0,0,1
107283-43T,Geospin,0.02,2016,0,0,0,0,0,0,1,1,0,1
180420-31T,GeoX ( Business/Productivity Software),3.36,2018,0,0,0,0,0,0,1,0,0,1
273006-19T,GeoX ( Business/Productivity Software),17.12,2018,0,0,0,0,0,0,1,0,0,0
189551-71T,Get Parking,0.04,2015,0,0,0,0,0,0,1,0,0,0
86876-29T,Get Parking,,2015,0,0,0,0,0,0,1,0,0,1
172248-04T,Ghelia,,2017,0,0,0,0,0,0,1,1,0,0
135682-21T,Ghelia,,2017,0,0,0,0,0,0,1,0,0,0
123659-83T,Ghelia,,2017,0,0,0,0,0,0,1,1,0,0
123659-56T,Ghelia,2.33,2017,0,0,0,0,0,0,1,1,0,0
214498-81T,Ghelia,,2017,0,0,0,0,0,0,1,1,0,0
189967-15T,Giant.AI,15.55,2017,0,0,0,0,0,0,1,0,0,0
